                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                 1.1366,                 8.7165,                      0,                 1.1864,                 1.4186,                0.72223,                0.82667,                0.79106,                 0.4348,                0.00045,                0.01333,                0.00024,                  7e-05,                    nan,                 9.3415,                      0,                    nan,                    nan,              0.0011719,              0.0011719,              0.0011719
                     32,                 1.0289,                 8.7335,                      0,                 1.0537,                 1.3174,                0.69896,                0.85333,                0.79728,                0.44479,                  0.001,                   0.04,                0.00052,                0.00014,                    nan,                 9.3009,                      0,                    nan,                    nan,              0.0011554,              0.0011554,              0.0011554
                     33,                 1.1246,                 8.4536,                      0,                 1.1549,                 1.4199,                0.76539,                0.78667,                0.82575,                0.44114,                0.02431,                0.01333,                0.00122,                0.00016,                    nan,                 9.1482,                      0,                    nan,                    nan,              0.0011389,              0.0011389,              0.0011389
                     34,                 1.0338,                  8.977,                      0,                 1.1024,                 1.3076,                0.81422,                0.81813,                0.85162,                0.51611,                0.01633,                0.01333,                0.00048,                  5e-05,                    nan,                 9.2897,                      0,                    nan,                    nan,              0.0011224,              0.0011224,              0.0011224
                     35,                 1.0709,                 8.6467,                      0,                 1.0764,                 1.3958,                0.82418,                0.78667,                0.85449,                 0.5659,                      0,                      0,                      0,                      0,                    nan,                 9.1958,                      0,                    nan,                    nan,              0.0011059,              0.0011059,              0.0011059
                     36,                 1.0291,                 8.5117,                      0,                  1.061,                 1.3031,                 0.8829,                   0.84,                0.87984,                0.58773,                      0,                      0,                      0,                      0,                    nan,                 9.0482,                      0,                    nan,                    nan,              0.0010894,              0.0010894,              0.0010894
                     37,                 1.0829,                 8.5209,                      0,                 1.0572,                 1.3548,                0.88845,                0.81333,                0.88363,                0.56621,                      0,                      0,                      0,                      0,                    nan,                 9.0251,                      0,                    nan,                    nan,              0.0010729,              0.0010729,              0.0010729
                     38,                 1.0066,                 8.4465,                      0,                 1.0319,                 1.3236,                0.88319,                0.78667,                0.87547,                0.56953,                      0,                      0,                      0,                      0,                    nan,                  9.092,                      0,                    nan,                    nan,              0.0010564,              0.0010564,              0.0010564
                     39,                 0.9871,                 8.2067,                      0,                0.97145,                 1.2831,                0.85033,                   0.84,                0.87795,                0.57069,                0.00057,                0.01333,                0.00029,                  9e-05,                    nan,                 8.9068,                      0,                    nan,                    nan,              0.0010399,              0.0010399,              0.0010399
                     40,                 1.0128,                 8.4662,                      0,                 1.0043,                 1.2979,                0.84186,                0.85179,                0.87853,                0.54272,                 0.0219,                0.01333,                0.00116,                0.00027,                    nan,                 8.8833,                      0,                    nan,                    nan,              0.0010234,              0.0010234,              0.0010234
                     41,                0.98845,                 8.3571,                      0,                 1.0069,                  1.309,                0.86775,                0.85333,                0.87171,                0.53693,                0.05391,                0.02667,                0.00263,                0.00026,                    nan,                 8.9602,                      0,                    nan,                    nan,              0.0010069,              0.0010069,              0.0010069
                     42,                0.97022,                 8.5592,                      0,                0.95798,                 1.3137,                0.89638,                0.80744,                0.88203,                 0.5023,                      0,                      0,                      0,                      0,                    nan,                 8.9219,                      0,                    nan,                    nan,             0.00099036,             0.00099036,             0.00099036
                     43,                 1.0427,                 8.2012,                      0,                 0.9886,                 1.3195,                 0.9136,                0.84596,                0.87621,                0.52667,                0.01711,                0.01333,                0.00054,                0.00011,                    nan,                 8.8403,                      0,                    nan,                    nan,             0.00097386,             0.00097386,             0.00097386
                     44,                0.98369,                 8.1601,                      0,                0.93608,                 1.2852,                0.86618,                0.86305,                0.88208,                0.55074,                0.05593,                0.02667,                0.00274,                0.00039,                    nan,                 8.6685,                      0,                    nan,                    nan,             0.00095736,             0.00095736,             0.00095736
                     45,                0.93976,                 8.2432,                      0,                0.94872,                 1.2799,                0.94073,                0.90667,                0.90546,                0.55459,                0.05013,                0.02667,                0.00326,                0.00051,                    nan,                 8.7203,                      0,                    nan,                    nan,             0.00094085,             0.00094085,             0.00094085
                     46,                  1.014,                 8.4211,                      0,                 1.0354,                 1.3384,                0.85549,                0.86828,                0.87317,                0.49712,                0.02834,                0.01333,                0.00132,                 0.0002,                    nan,                 8.7028,                      0,                    nan,                    nan,             0.00092435,             0.00092435,             0.00092435
                     47,                0.96878,                 8.2473,                      0,                0.99274,                  1.272,                0.85838,                0.88899,                0.91078,                0.52537,                0.03278,                0.02667,                0.00193,                0.00026,                    nan,                  8.677,                      0,                    nan,                    nan,             0.00090785,             0.00090785,             0.00090785
                     48,                0.98331,                 8.0799,                      0,                0.99564,                 1.3153,                0.90384,                0.87727,                0.89846,                0.53524,                0.03057,                0.02667,                0.00163,                0.00023,                    nan,                 8.6753,                      0,                    nan,                    nan,             0.00089134,             0.00089134,             0.00089134
                     49,                0.88892,                 7.9875,                      0,                0.90419,                 1.2436,                0.93064,                0.90667,                0.91948,                0.58002,                0.03908,                0.02667,                0.00186,                0.00019,                    nan,                 8.6143,                      0,                    nan,                    nan,             0.00087484,             0.00087484,             0.00087484
                     50,                0.92072,                 8.1935,                      0,                0.94316,                 1.2605,                0.87351,                0.85333,                0.89106,                0.59107,                0.06202,                0.02667,                0.00414,                0.00083,                    nan,                 8.6401,                      0,                    nan,                    nan,             0.00085834,             0.00085834,             0.00085834
                     51,                0.98333,                 8.3559,                      0,                0.92209,                 1.3028,                0.89307,                0.89087,                0.88577,                0.56738,                0.08049,                0.02667,                 0.0052,                0.00052,                    nan,                 8.8144,                      0,                    nan,                    nan,             0.00084184,             0.00084184,             0.00084184
                     52,                0.93327,                 8.1069,                      0,                 0.9049,                 1.2579,                 0.8923,                0.88381,                0.90693,                0.52868,                      0,                      0,                      0,                      0,                    nan,                 8.8206,                      0,                    nan,                    nan,             0.00082533,             0.00082533,             0.00082533
                     53,                0.91854,                 8.0854,                      0,                0.93448,                 1.2724,                0.88157,                0.89324,                0.88635,                0.57806,                0.02893,                0.01333,                0.00113,                0.00011,                    nan,                 8.8108,                      0,                    nan,                    nan,             0.00080883,             0.00080883,             0.00080883
                     54,                0.92909,                 7.9467,                      0,                 0.9315,                 1.2852,                0.90146,                0.85382,                0.88993,                0.64522,                 0.0452,                0.01333,                 0.0017,                0.00034,                    nan,                 8.7967,                      0,                    nan,                    nan,             0.00079233,             0.00079233,             0.00079233
                     55,                0.87248,                 8.0519,                      0,                0.89408,                 1.2522,                0.89342,                   0.84,                0.87099,                0.57493,                 0.0538,                0.01333,                0.00235,                0.00024,                    nan,                 8.5762,                      0,                    nan,                    nan,             0.00077582,             0.00077582,             0.00077582
                     56,                0.92824,                 7.9428,                      0,                 0.9835,                 1.2695,                 0.8878,                0.78667,                0.84142,                0.50588,                0.04601,                0.01333,                0.00169,                0.00034,                    nan,                 8.5853,                      0,                    nan,                    nan,             0.00075932,             0.00075932,             0.00075932
                     57,                0.88013,                 8.1859,                      0,                0.84292,                 1.2198,                 0.8153,                0.82667,                0.85199,                0.55897,                0.07299,                0.01333,                0.00367,                 0.0007,                    nan,                 8.5041,                      0,                    nan,                    nan,             0.00074282,             0.00074282,             0.00074282
                     58,                0.88248,                 8.1495,                      0,                0.86455,                 1.2443,                0.87125,                   0.84,                0.87142,                0.59072,                0.10311,                   0.04,                0.00956,                0.00096,                    nan,                 8.5397,                      0,                    nan,                    nan,             0.00072631,             0.00072631,             0.00072631
                     59,                0.86411,                 7.9929,                      0,                0.86931,                 1.2235,                0.89275,                0.82667,                0.89377,                0.61062,                0.08424,                   0.04,                0.00865,                0.00101,                    nan,                 8.5498,                      0,                    nan,                    nan,             0.00070981,             0.00070981,             0.00070981
                     60,                0.90123,                 7.9631,                      0,                0.87314,                 1.2746,                0.89345,                   0.92,                0.92075,                0.64123,                0.05269,                0.01333,                0.00223,                0.00045,                    nan,                 8.5044,                      0,                    nan,                    nan,             0.00069331,             0.00069331,             0.00069331
                     61,                0.86353,                 8.1905,                      0,                0.82374,                 1.2462,                0.90596,                0.89919,                 0.9226,                0.60508,                0.06397,                   0.04,                0.00829,                0.00106,                    nan,                 8.4999,                      0,                    nan,                    nan,              0.0006768,              0.0006768,              0.0006768
                     62,                0.85741,                 7.7205,                      0,                0.83001,                 1.2153,                0.91761,                0.86667,                0.91791,                0.60982,                0.16951,                0.05333,                0.02802,                0.00424,                    nan,                 8.4772,                      0,                    nan,                    nan,              0.0006603,              0.0006603,              0.0006603
                     63,                0.85985,                 7.7679,                      0,                0.82877,                  1.242,                0.87067,                0.86667,                0.91004,                0.62533,                0.11159,                   0.04,                0.01411,                0.00287,                    nan,                 8.4531,                      0,                    nan,                    nan,              0.0006438,              0.0006438,              0.0006438
                     64,                0.81289,                 7.8857,                      0,                0.80931,                 1.1976,                0.92823,                0.86222,                0.91856,                0.62061,                0.10163,                   0.04,                0.01008,                0.00125,                    nan,                 8.4537,                      0,                    nan,                    nan,             0.00062729,             0.00062729,             0.00062729
                     65,                0.80497,                  8.051,                      0,                0.75643,                 1.1893,                0.90524,                0.89159,                0.91713,                0.65465,                0.07978,                0.02667,                0.01054,                 0.0014,                    nan,                 8.4792,                      0,                    nan,                    nan,             0.00061079,             0.00061079,             0.00061079
                     66,                0.80795,                 7.7059,                      0,                0.84462,                  1.206,                0.91677,                   0.88,                0.92919,                0.65276,                0.04209,                0.02667,                0.01742,                0.00362,                    nan,                 8.5144,                      0,                    nan,                    nan,             0.00059429,             0.00059429,             0.00059429
                     67,                0.80428,                 7.8026,                      0,                0.76632,                 1.1767,                0.92489,                0.86667,                 0.9215,                0.64805,                0.03302,                0.02667,                0.01657,                0.00342,                    nan,                 8.5438,                      0,                    nan,                    nan,             0.00057778,             0.00057778,             0.00057778
                     68,                0.86135,                 7.9816,                      0,                0.88679,                 1.2597,                0.87812,                0.86458,                0.91787,                0.59503,                0.04366,                   0.04,                0.00461,                0.00082,                    nan,                 8.5742,                      0,                    nan,                    nan,             0.00056128,             0.00056128,             0.00056128
                     69,                0.85383,                 7.8276,                      0,                0.79784,                 1.2268,                0.87241,                0.86667,                0.90646,                0.58256,                0.06006,                0.05333,                0.00773,                0.00125,                    nan,                 8.6053,                      0,                    nan,                    nan,             0.00054478,             0.00054478,             0.00054478
                     70,                0.78725,                 7.6654,                      0,                0.81335,                 1.1839,                0.87445,                0.89333,                0.92018,                0.59408,                0.03167,                0.02667,                0.00173,                0.00042,                    nan,                 8.4839,                      0,                    nan,                    nan,             0.00052827,             0.00052827,             0.00052827
                     71,                0.82836,                 7.6251,                      0,                0.79989,                 1.2026,                0.87988,                0.90667,                0.92309,                0.58952,                0.06612,                0.05333,                0.00947,                0.00113,                    nan,                 8.2973,                      0,                    nan,                    nan,             0.00051177,             0.00051177,             0.00051177
                     72,                0.80139,                 7.6323,                      0,                0.77784,                 1.1807,                0.89302,                0.86667,                0.90898,                0.58772,                0.06249,                0.06667,                  0.015,                0.00176,                    nan,                 8.2924,                      0,                    nan,                    nan,             0.00049527,             0.00049527,             0.00049527
                     73,                0.80603,                 7.7199,                      0,                0.77597,                 1.1806,                 0.9289,                0.85333,                 0.9328,                0.61236,                0.05811,                0.05333,                0.02189,                 0.0038,                    nan,                 8.3003,                      0,                    nan,                    nan,             0.00047876,             0.00047876,             0.00047876
                     74,                0.72188,                 7.5262,                      0,                0.71021,                 1.1574,                  0.931,                0.89949,                0.95251,                0.64786,                0.03775,                0.02667,                0.01628,                0.00326,                    nan,                 8.2883,                      0,                    nan,                    nan,             0.00046226,             0.00046226,             0.00046226
                     75,                0.79329,                 7.5755,                      0,                0.76201,                 1.1783,                0.93711,                   0.88,                0.94962,                0.64247,                0.03436,                0.02667,                0.01629,                0.00326,                    nan,                 8.2662,                      0,                    nan,                    nan,             0.00044576,             0.00044576,             0.00044576
                     76,                0.77076,                 7.8099,                      0,                0.72584,                 1.1959,                0.89491,                0.93333,                0.94299,                 0.6344,                0.03821,                0.02667,                0.01625,                0.00332,                    nan,                  8.368,                      0,                    nan,                    nan,             0.00042925,             0.00042925,             0.00042925
                     77,                0.78863,                  7.773,                      0,                0.78847,                  1.201,                 0.8921,                0.90667,                0.93278,                0.64204,                0.03746,                0.02667,                0.01615,                0.00175,                    nan,                 8.3888,                      0,                    nan,                    nan,             0.00041275,             0.00041275,             0.00041275
                     78,                0.81575,                 7.5165,                      0,                 0.8283,                 1.2048,                0.91778,                0.89295,                0.93571,                0.63013,                 0.1141,                0.06667,                0.02878,                0.00458,                    nan,                 8.2772,                      0,                    nan,                    nan,             0.00039625,             0.00039625,             0.00039625
                     79,                0.75656,                 7.3112,                      0,                 0.7235,                  1.153,                0.89191,                0.88012,                 0.9242,                0.64791,                0.15867,                0.06667,                0.03913,                0.00403,                    nan,                 8.2222,                      0,                    nan,                    nan,             0.00037974,             0.00037974,             0.00037974
                     80,                0.81387,                 7.4822,                      0,                 0.7573,                 1.1902,                0.88798,                0.86667,                0.92611,                0.68185,                0.21104,                0.06667,                 0.0471,                0.00654,                    nan,                 8.2166,                      0,                    nan,                    nan,             0.00036324,             0.00036324,             0.00036324
                     81,                0.73915,                 7.5983,                      0,                 0.7423,                 1.1437,                0.91643,                0.85333,                0.92404,                0.69848,                 0.2015,                0.06667,                0.04756,                0.00725,                    nan,                  8.254,                      0,                    nan,                    nan,             0.00034674,             0.00034674,             0.00034674
                     82,                0.77972,                 7.5673,                      0,                0.74335,                 1.1925,                0.92407,                   0.84,                0.92843,                0.69558,                0.07548,                   0.08,                0.02797,                0.00468,                    nan,                 8.2291,                      0,                    nan,                    nan,             0.00033023,             0.00033023,             0.00033023
                     83,                0.71373,                 7.2316,                      0,                0.67001,                 1.1527,                0.89256,                0.89333,                0.92764,                0.65314,                0.06616,                0.06667,                0.02791,                0.00495,                    nan,                 8.2094,                      0,                    nan,                    nan,             0.00031373,             0.00031373,             0.00031373
                     84,                0.72048,                 7.3843,                      0,                0.71188,                 1.1659,                0.93051,                0.89271,                0.92919,                0.61469,                0.16721,                0.06667,                  0.032,                 0.0041,                    nan,                 8.3052,                      0,                    nan,                    nan,             0.00029723,             0.00029723,             0.00029723
                     85,                0.74393,                 7.6404,                      0,                0.75436,                 1.1624,                0.93608,                0.85333,                0.92564,                0.62386,                0.16322,                0.05333,                0.02963,                0.00377,                    nan,                 8.3194,                      0,                    nan,                    nan,             0.00028072,             0.00028072,             0.00028072
                     86,                0.69454,                 7.5339,                      0,                0.68816,                 1.1233,                0.89269,                0.88741,                 0.9382,                0.65526,                0.19277,                0.05333,                 0.0275,                 0.0038,                    nan,                 8.2469,                      0,                    nan,                    nan,             0.00026422,             0.00026422,             0.00026422
                     87,                0.70972,                 7.3145,                      0,                0.69652,                 1.1459,                0.91132,                0.89333,                0.92288,                0.63897,                0.18638,                0.06667,                0.03224,                 0.0042,                    nan,                 8.1875,                      0,                    nan,                    nan,             0.00024772,             0.00024772,             0.00024772
                     88,                0.71705,                 7.3142,                      0,                0.69308,                 1.1008,                0.90151,                0.89333,                0.91343,                0.61176,                0.10195,                0.05333,                0.02308,                0.00311,                    nan,                 8.1897,                      0,                    nan,                    nan,             0.00023121,             0.00023121,             0.00023121
                     89,                0.73462,                 7.3839,                      0,                0.68914,                 1.1477,                 0.8943,                0.90252,                0.91339,                0.61633,                0.14779,                0.06667,                0.02649,                0.00358,                    nan,                 8.1332,                      0,                    nan,                    nan,             0.00021471,             0.00021471,             0.00021471
                     90,                0.69392,                 7.4457,                      0,                0.68243,                 1.1265,                0.90707,                0.90667,                0.91992,                0.63604,                0.20863,                0.04937,                0.03448,                 0.0053,                    nan,                 8.1017,                      0,                    nan,                    nan,             0.00019821,             0.00019821,             0.00019821
                     91,                0.53193,                 7.0566,                      0,                0.55681,                 1.0324,                0.82746,                0.89522,                0.91843,                0.64602,                0.07592,                   0.08,                0.03084,                0.00334,                    nan,                 8.0848,                      0,                    nan,                    nan,              0.0001817,              0.0001817,              0.0001817
                     92,                0.53737,                  6.983,                      0,                0.53761,                 1.0566,                0.85057,                0.89333,                0.93742,                0.63855,                0.07231,                   0.08,                0.02177,                0.00239,                    nan,                  8.065,                      0,                    nan,                    nan,              0.0001652,              0.0001652,              0.0001652
                     93,                 0.5052,                  7.059,                      0,                0.53322,                 1.0311,                 0.8675,                0.90667,                0.93815,                0.62822,                0.07559,                0.06667,                0.02182,                 0.0024,                    nan,                 8.0772,                      0,                    nan,                    nan,              0.0001487,              0.0001487,              0.0001487
                     94,                0.55728,                 6.9848,                      0,                0.54794,                 1.0691,                0.85701,                0.90667,                0.92772,                0.63369,                0.10047,                0.09333,                0.02511,                0.00276,                    nan,                 8.0678,                      0,                    nan,                    nan,             0.00013219,             0.00013219,             0.00013219
                     95,                0.50257,                 6.6982,                      0,                0.49818,                0.98269,                0.87234,                   0.88,                0.93689,                0.65652,                0.10375,                0.05333,                0.01851,                0.00225,                    nan,                 8.0229,                      0,                    nan,                    nan,             0.00011569,             0.00011569,             0.00011569
                     96,                0.48705,                 6.9437,                      0,                0.48656,                0.99156,                0.92713,                0.86667,                0.94907,                0.67525,                0.07614,                0.06667,                0.02506,                0.00309,                    nan,                 8.0219,                      0,                    nan,                    nan,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     97,                0.46313,                 6.7814,                      0,                0.45557,                0.97957,                0.92852,                0.86601,                0.95146,                 0.6812,                0.12945,                0.06667,                0.03265,                0.00548,                    nan,                 8.0025,                      0,                    nan,                    nan,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     98,                0.45694,                 6.7193,                      0,                0.47712,                0.99766,                0.94444,                0.89333,                0.94775,                0.65931,                0.09963,                0.05333,                0.02415,                0.00447,                    nan,                 8.0057,                      0,                    nan,                    nan,              6.618e-05,              6.618e-05,              6.618e-05
                     99,                0.47097,                 6.7066,                      0,                0.46319,                0.99662,                0.91732,                0.88761,                0.94705,                0.66035,                0.12874,                0.06667,                0.02932,                0.00501,                    nan,                 8.0456,                      0,                    nan,                    nan,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    100,                0.46702,                 6.8001,                      0,                0.49435,                0.99516,                0.92219,                   0.88,                0.94587,                0.67134,                0.09263,                   0.08,                0.03003,                0.00504,                    nan,                 8.0158,                      0,                    nan,                    nan,             3.3173e-05,             3.3173e-05,             3.3173e-05
